Ligand_SMILES	Target_Primary_ID	Kd
593	86	14.700326278519
594	86	12.4999969133723
1368	86	11.5000001860566
596	86	11.5000001860566
597	86	12.4999969133723
1369	86	10.2000000189853
601	86	14.6003129173816
602	86	12.8999981345934
1371	86	13.5000078224159
1737	86	11.5000001860566
1105	86	12.4999969133723
603	86	12.4999969133723
605	86	12.4999969133723
1106	86	12.4999969133723
606	86	12.4999969133723
1108	86	12.5999969319483
607	86	12.4999969133723
2620	86	11.2139433523068
2621	86	11.2139433523068
608	86	11.5000001860566
609	86	12.4999969133723
1796	86	12.1999990348465
1109	86	12.4999969133723
610	86	12.4999969133723
1110	86	12.4999969133723
611	86	15.700326278519
612	86	12.4999969133723
613	86	12.4999969133723
614	86	12.4999969133723
615	86	12.4999969133723
616	86	12.4999969133723
617	86	12.4999969133723
618	86	12.4999969133723
619	86	11.800000503883
2203	86	15.2999706407559
1111	86	12.4999969133723
1573	86	11.5000001860566
620	86	13.2999706407559
621	86	12.4999969133723
622	86	12.4999969133723
1797	86	11.5000001860566
1373	86	11.5000001860566
1374	86	11.5000001860566
623	86	12.4999969133723
1798	86	11.5000001860566
624	86	12.4999969133723
625	86	14.5001169279263
626	86	12.4999969133723
628	86	14.5001169279263
1112	86	10.800000068557
629	86	12.4999969133723
1375	86	11.5000001860566
1376	86	11.2000001283342
1377	86	10.2000000189853
631	86	12.4999969133723
1113	86	11.800000503883
633	86	12.4999969133723
1574	86	11.5000001860566
1575	86	11.5000001860566
1379	86	10.4999999678769
634	86	15.4001622741328
1116	86	12.4999969133723
635	86	12.4999969133723
1117	86	12.4999969133723
636	86	15.5001169279263
638	86	12.4999969133723
1383	86	11.5000001860566
1576	86	11.5000001860566
640	86	12.5999969319483
1385	86	11.9999984171987
641	86	13.8000570999772
1386	86	11.6999993830236
642	86	12.4999969133723
643	86	11.800000503883
645	86	12.4999969133723
646	86	12.4999969133723
647	86	12.4999969133723
1387	86	11.5000001860566
652	86	12.4999969133723
1119	86	12.4999969133723
1388	86	11.5000001860566
1577	86	10.2000000189853
654	86	12.4999969133723
1390	86	11.5000001860566
1393	86	11.5000001860566
1394	86	11.5000001860566
656	86	14.2999706407559
657	86	13.2000154374506
1120	86	12.4999969133723
659	86	12.4999969133723
1121	86	11.800000503883
1396	86	11.4000002024454
1578	86	11.5999996786571
664	86	15.5001169279263
665	86	12.4999969133723
669	86	12.4999969133723
672	86	12.4999969133723
1398	86	11.9000008748032
674	86	12.5999969319483
1399	86	11.5000001860566
1800	86	13.5000078224159
1400	86	12.4999969133723
677	86	15.6003129173816
1401	86	11.5000001860566
1402	86	11.800000503883
679	86	13.5000078224159
680	86	12.7999917974462
681	86	12.4999969133723
682	86	12.4999969133723
684	86	12.4999969133723
1403	86	11.5000001860566
687	86	12.4999969133723
688	86	11.5000001860566
1579	86	12.7999917974462
1124	86	12.4999969133723
1406	86	11.5000001860566
1407	86	11.6999993830236
691	86	15.2999706407559
692	86	12.4999969133723
1125	86	12.4999969133723
693	86	12.4999969133723
694	86	12.4999969133723
695	86	13.5000078224159
1409	86	11.5000001860566
1126	86	13.1
1411	86	11.6999993830236
696	86	12.4999969133723
1580	86	11.5000001860566
1581	86	11.9000008748032
1412	86	11.5000001860566
1413	86	11.5000001860566
697	86	11.5000001860566
1801	86	11.5000001860566
1582	86	14.6228787452803
1127	86	13.3596373105058
1416	86	11.6999993830236
2622	86	11.2139433523068
1586	86	11.6228787452803
1588	86	12.1
1470	86	11.1
2625	86	11.2139433523068
2206	86	11.1883098412461
1128	86	12.4999969133723
31	86	12.4565473235138
2626	86	14.2549019599857
2627	86	11.2139433523068
1129	86	12.4999969133723
2628	86	11.2139433523068
32	86	12.4565473235138
2629	86	11.2139433523068
2630	86	11.2139433523068
2631	86	11.2139433523068
2632	86	11.2139433523068
33	86	12.478272118443
2633	86	11.2139433523068
2634	86	11.2139433523068
2635	86	11.2139433523068
34	86	12.478272118443
35	86	12.478272118443
701	86	14.1
2637	86	11.2139433523068
1419	86	11.9652528783889
2638	86	12.3211255279973
703	86	14.1
2640	86	12.1132282657338
1590	86	13.1
1472	86	11.1
126	86	12.6793027435119
43	86	12.1
1721	86	10.5814860601221
1722	86	10.1
2642	86	11.2139433523068
2643	86	11.2139433523068
1130	86	14.9013429130456
2644	86	11.2139433523068
706	86	15.2999706407559
707	86	12.4999969133723
44	86	13.9538719643218
3184	86	14.1757207139381
1475	86	12.1407200498691
2645	86	11.2139433523068
2646	86	11.2139433523068
45	86	11.1
2647	86	11.2139433523068
1131	86	12.4999969133723
128	86	13.7845403309444
46	86	11.7999984566861
47	86	11.7999984566861
3193	86	14.6228787452803
708	86	11.9000008748032
2648	86	11.2139433523068
710	86	12.4999969133723
711	86	12.4999969133723
2649	86	11.2139433523068
2650	86	11.2139433523068
129	86	11.1
2652	86	11.2139433523068
712	86	14.1
52	86	11.5559319556497
2656	86	11.1
713	86	11.5000001860566
1481	86	11.1
2657	86	11.2139433523068
53	86	11.5999996786571
2658	86	11.2139433523068
2659	86	11.2139433523068
2660	86	11.2139433523068
1429	86	12.1999990348465
1132	86	13.1
1133	86	13.1
2661	86	11.2139433523068
3195	86	14.3218487496164
2663	86	11.2139433523068
3196	86	12.2487416512809
3197	86	12.9664610916298
3198	86	13.798970004336
130	86	13.2724909900248
2664	86	11.2139433523068
55	86	12.478272118443
715	86	12.4999969133723
2665	86	11.2139433523068
131	86	11.1
2666	86	11.2139433523068
2667	86	11.2139433523068
2668	86	11.2139433523068
2669	86	11.2139433523068
716	86	13.6999803649348
2670	86	11.2139433523068
132	86	11.1
717	86	12.4999969133723
2671	86	11.2139433523068
133	86	11.8999996915118
1134	86	12.4999969133723
718	86	12.4999969133723
2673	86	11.2139433523068
1135	86	14.9996294548824
719	86	12.4999969133723
2674	86	12.6718652059712
134	86	11.3000000930283
720	86	14.389893629546
2676	86	11.2139433523068
1430	86	11.0000001420576
2677	86	11.2139433523068
2678	86	11.2139433523068
2679	86	11.2139433523068
2680	86	11.2139433523068
2681	86	11.2139433523068
2682	86	11.2139433523068
2683	86	11.2139433523068
2684	86	11.2139433523068
2685	86	11.2139433523068
2686	86	11.2139433523068
3224	86	13.5202164033832
2687	86	11.2139433523068
3225	86	13.7197887582884
2688	86	11.2139433523068
721	86	14.1
2213	86	15.9013429130456
722	86	15.5001169279263
2214	86	16.4001622741328
2215	86	17.2001794975729
2689	86	11.2139433523068
723	86	12.4999969133723
2690	86	11.2139433523068
2691	86	11.2139433523068
2216	86	13.4665315444204
2692	86	11.2139433523068
2693	86	11.2139433523068
2694	86	11.2139433523068
2695	86	11.2139433523068
1136	86	11.3000000930283
2696	86	11.2139433523068
2699	86	11.2139433523068
2700	86	11.2139433523068
1723	86	12.8279659778249
56	86	10.1
2701	86	11.2139433523068
2702	86	11.2139433523068
2703	86	11.2139433523068
2705	86	11.2139433523068
135	86	11.1
2706	86	11.2139433523068
1137	86	10.4000000291391
2707	86	11.2139433523068
2708	86	11.2139433523068
2709	86	11.2139433523068
2710	86	11.2139433523068
2711	86	11.2139433523068
2712	86	11.2139433523068
2713	86	11.2139433523068
2714	86	11.2139433523068
2715	86	11.2139433523068
2716	86	11.2139433523068
136	86	11.3010912943789
724	86	12.4999969133723
2717	86	11.2139433523068
2718	86	11.2139433523068
2719	86	11.2139433523068
137	86	11.1
1595	86	10.1
1138	86	12.8999981345934
2721	86	11.2139433523068
2722	86	15.0042627781552
2724	86	11.2139433523068
725	86	12.8999981345934
2725	86	11.2139433523068
1947	86	11.2139433523068
2726	86	11.2139433523068
2727	86	11.2139433523068
2728	86	11.2139433523068
2729	86	11.2139433523068
2730	86	11.2139433523068
2731	86	11.2139433523068
2733	86	11.2139433523068
138	86	11.1624693683041
1757	86	13.1932095057159
2734	86	11.2139433523068
1139	86	12.4999969133723
2735	86	11.2139433523068
2736	86	11.2139433523068
1758	86	13.5948500216801
2737	86	11.2139433523068
1140	86	12.4999969133723
2738	86	11.2139433523068
727	86	12.4999969133723
728	86	12.4999969133723
2739	86	11.2139433523068
2740	86	11.2139433523068
2741	86	11.2139433523068
2742	86	11.2139433523068
2224	86	12.9860566476932
2743	86	11.2139433523068
2744	86	11.2139433523068
1432	86	11.5000001860566
729	86	12.4999969133723
2747	86	11.2139433523068
2748	86	14.2191864077192
2749	86	11.2139433523068
2750	86	11.2139433523068
2751	86	13.4372421683184
730	86	13.9999742698921
2752	86	11.2139433523068
57	86	11.7999984566861
2225	86	15.9013429130456
2226	86	16.2001794975729
2753	86	11.2139433523068
1142	86	14.5001169279263
2754	86	11.2139433523068
139	86	13.2593477243651
59	86	12.478272118443
731	86	11.5000001860566
1715	86	12.497940008672
2755	86	11.2139433523068
62	86	12.478272118443
140	86	11.4287886595889
1435	86	11.5000001860566
2756	86	11.2139433523068
2757	86	12.8695510786217
1143	86	12.4999969133723
2758	86	11.2139433523068
732	86	12.4999969133723
141	86	13.7382721639824
2759	86	11.2139433523068
2760	86	11.2139433523068
733	86	15.4001622741328
2761	86	11.2139433523068
2762	86	11.2139433523068
76	86	11.1
3202	86	14.798970004336
735	86	14.9013429130456
736	86	14.4001622741328
77	86	10.401029995664
2763	86	11.2139433523068
3203	86	12.9153085691824
1144	86	12.7999917974462
2765	86	11.2139433523068
737	86	11.6999993830236
2766	86	11.2139433523068
2767	86	11.2139433523068
2769	86	11.2139433523068
739	86	14.798970004336
2770	86	11.2139433523068
2227	86	15.798970004336
2771	86	11.2139433523068
2228	86	15.2001794975729
740	86	14.5666558210415
2772	86	11.8472834354742
2773	86	11.2139433523068
2774	86	11.2139433523068
1438	86	11.5999996786571
2775	86	11.2139433523068
2776	86	11.2139433523068
2777	86	11.2139433523068
2230	86	15.700326278519
2778	86	11.2139433523068
2779	86	11.2139433523068
741	86	15.2999706407559
742	86	12.4999969133723
2780	86	11.2139433523068
1146	86	12.4999969133723
2781	86	11.2139433523068
2782	86	11.2139433523068
1440	86	11.5999996786571
2783	86	11.2139433523068
2784	86	11.2139433523068
2785	86	11.2139433523068
2786	86	11.2139433523068
2787	86	11.2139433523068
2788	86	11.2139433523068
2789	86	11.2139433523068
2790	86	11.2139433523068
744	86	11.800000503883
2791	86	11.2139433523068
2792	86	11.2139433523068
2793	86	11.2139433523068
745	86	11.6999993830236
2795	86	11.2139433523068
2796	86	11.2139433523068
2797	86	11.2139433523068
2798	86	11.2139433523068
2799	86	11.2139433523068
2800	86	11.2139433523068
142	86	11.1
2801	86	11.2139433523068
2802	86	11.2139433523068
2803	86	11.2139433523068
1600	86	15.401029995664
3226	86	13.8958800173441
2804	86	11.2139433523068
2805	86	11.2139433523068
2806	86	11.2139433523068
2807	86	11.2139433523068
2808	86	11.2139433523068
2809	86	11.2139433523068
2810	86	11.2139433523068
1147	86	12.4999969133723
2811	86	11.2139433523068
2812	86	11.2139433523068
1601	86	11.2139433523068
2235	86	11.2139433523068
1148	86	11.3000000930283
2813	86	11.2139433523068
2814	86	11.2139433523068
2815	86	11.2139433523068
1002	86	12.8999981345934
2816	86	11.2139433523068
2817	86	11.2139433523068
2818	86	11.2139433523068
2819	86	11.2139433523068
2820	86	11.2139433523068
2821	86	11.2139433523068
2822	86	11.2139433523068
2823	86	11.2139433523068
2824	86	11.2139433523068
2825	86	11.2139433523068
2826	86	11.2139433523068
143	86	11.1
2827	86	11.2139433523068
1149	86	10.7000000746062
2828	86	11.2139433523068
2829	86	11.2139433523068
2830	86	11.2139433523068
2831	86	11.2139433523068
1604	86	13.4467874862247
2833	86	11.2139433523068
2834	86	11.2139433523068
2835	86	11.2139433523068
2836	86	11.2139433523068
2837	86	11.2139433523068
2838	86	11.2139433523068
746	86	11.9000008748032
2839	86	11.2139433523068
2841	86	11.2139433523068
2842	86	11.2139433523068
2843	86	11.2139433523068
1443	86	11.1
1444	86	11.1
2845	86	11.2139433523068
747	86	11.5000001860566
2846	86	11.2139433523068
144	86	11.1
2847	86	11.2139433523068
2848	86	11.2139433523068
748	86	12.4999969133723
2849	86	11.2139433523068
2850	86	11.2139433523068
2851	86	11.2139433523068
2852	86	11.2139433523068
2853	86	11.2139433523068
2854	86	11.2139433523068
749	86	13.3999889376779
145	86	13.7979301911395
2855	86	11.2139433523068
2856	86	11.2139433523068
2857	86	11.637602002101
146	86	14.2676931690897
1759	86	14.0586073148418
2858	86	11.2139433523068
2859	86	11.2139433523068
2860	86	11.2139433523068
750	86	12.4999969133723
1494	86	10.4000000291391
751	86	11.6999993830236
752	86	13.1
753	86	12.1999990348465
1151	86	11.1
2861	86	11.2139433523068
2862	86	11.2139433523068
2863	86	11.2139433523068
1156	86	13.3999889376779
2865	86	11.2139433523068
2866	86	11.2139433523068
2237	86	12.3284125191187
2868	86	11.2139433523068
2869	86	11.2139433523068
2870	86	11.2139433523068
1628	86	13.5000078224159
147	86	14.7274047980301
755	86	13.0000087664553
2872	86	11.2139433523068
2873	86	11.1
148	86	11.1
1631	86	14.1
2874	86	11.2139433523068
2875	86	11.2139433523068
756	86	12.4999969133723
2876	86	11.2139433523068
2877	86	11.2139433523068
2878	86	11.2139433523068
2879	86	11.2139433523068
2881	86	11.2139433523068
2882	86	11.2139433523068
2883	86	11.2139433523068
2884	86	11.2139433523068
2885	86	11.2139433523068
2886	86	14.3441251443275
2887	86	11.2139433523068
757	86	12.4999969133723
2888	86	11.2139433523068
1632	86	12.1
2889	86	11.2139433523068
2890	86	11.2139433523068
1161	86	13.6999803649348
2891	86	11.2139433523068
2892	86	11.2139433523068
758	86	15.1
759	86	11.800000503883
2893	86	11.2139433523068
149	86	12.7126412511998
2894	86	11.2139433523068
2895	86	11.2139433523068
150	86	11.1
2896	86	11.2139433523068
760	86	13.0000087664553
2897	86	11.2139433523068
2898	86	11.2139433523068
2899	86	11.2139433523068
2900	86	11.2139433523068
761	86	12.4999969133723
2901	86	11.2139433523068
2902	86	11.2139433523068
151	86	11.1
152	86	14.6396146413144
1449	86	12.4999969133723
2904	86	11.2139433523068
153	86	11.1
2905	86	11.2139433523068
763	86	12.4999969133723
2906	86	11.2139433523068
2907	86	11.2139433523068
2908	86	11.2139433523068
2909	86	11.2139433523068
1724	86	12.6088643834802
2910	86	11.2139433523068
1643	86	11.2139433523068
154	86	15.336089188731
764	86	12.5999969319483
2911	86	11.2139433523068
2912	86	11.2139433523068
2913	86	11.2139433523068
2914	86	11.2139433523068
2915	86	11.2139433523068
2916	86	11.2139433523068
1451	86	11.5000001860566
2918	86	11.2139433523068
2919	86	11.2139433523068
2920	86	11.2139433523068
1452	86	11.5000001860566
155	86	11.6782740991585
156	86	11.7999984566861
2921	86	11.2139433523068
2922	86	11.2139433523068
2923	86	11.2139433523068
157	86	12.1969100130081
1817	86	11.2139433523068
2924	86	11.2139433523068
2925	86	11.2139433523068
2926	86	11.2139433523068
2927	86	11.2139433523068
2928	86	11.2139433523068
1813	86	11.2139433523068
2929	86	11.2139433523068
767	86	11.800000503883
2930	86	11.2139433523068
2931	86	11.2139433523068
2932	86	11.2139433523068
1501	86	11.2549019599857
2933	86	11.2139433523068
2244	86	11.1
2934	86	11.2139433523068
2935	86	11.2139433523068
2245	86	11.1
2936	86	11.2139433523068
158	86	12.5499992085993
159	86	14.8841416140728
2937	86	11.2139433523068
160	86	11.1
161	86	13.3827698415801
1503	86	11.2549019599857
162	86	13.6025270381908
1504	86	11.2549019599857
2939	86	11.2139433523068
1505	86	11.2549019599857
2940	86	11.2139433523068
2941	86	11.2139433523068
2942	86	11.2139433523068
768	86	12.4999969133723
1814	86	11.2139433523068
2943	86	11.2139433523068
98	86	12.0368512374804
769	86	11.6999993830236
2944	86	11.2139433523068
2945	86	11.2139433523068
2946	86	13.2586405295451
3124	86	11.9153085691824
3125	86	11.4809066693733
2947	86	11.2139433523068
2948	86	11.2139433523068
2949	86	11.2139433523068
163	86	11.7382721639824
3126	86	11.4151546383556
2950	86	11.2139433523068
1818	86	11.1
2951	86	13.2402614338028
2952	86	12.9239087409443
1174	86	11.1
2953	86	11.2139433523068
2954	86	11.2139433523068
164	86	11.1
2955	86	11.2139433523068
2956	86	11.2139433523068
2957	86	11.2139433523068
2958	86	11.2139433523068
2959	86	11.2139433523068
2960	86	11.2139433523068
2961	86	11.2139433523068
2962	86	11.2139433523068
2963	86	11.2139433523068
2964	86	11.2139433523068
2965	86	11.2139433523068
2966	86	11.2139433523068
2967	86	11.2139433523068
2968	86	11.2139433523068
2969	86	11.2139433523068
2970	86	11.2139433523068
2971	86	11.2139433523068
2972	86	11.2139433523068
2973	86	11.2139433523068
2974	86	11.2139433523068
2975	86	11.2139433523068
2976	86	11.2139433523068
2977	86	11.2139433523068
2978	86	11.2139433523068
2979	86	11.2139433523068
2980	86	11.2139433523068
2981	86	11.2139433523068
2982	86	11.2139433523068
2983	86	11.2139433523068
2984	86	11.2139433523068
2985	86	11.2139433523068
2986	86	11.2139433523068
2987	86	11.2139433523068
2988	86	11.2139433523068
2989	86	11.2139433523068
2990	86	11.2139433523068
2991	86	11.2139433523068
2255	86	11.2139433523068
2992	86	11.2139433523068
2993	86	11.2139433523068
2994	86	11.2139433523068
2995	86	11.2139433523068
2996	86	11.2139433523068
2997	86	11.2139433523068
2998	86	11.2139433523068
2999	86	11.2139433523068
3000	86	11.2139433523068
771	86	12.7999917974462
3001	86	11.2139433523068
3002	86	11.2139433523068
3003	86	11.2139433523068
3004	86	11.2139433523068
3005	86	11.2139433523068
3006	86	11.2139433523068
3007	86	11.2139433523068
3008	86	11.2139433523068
3009	86	11.2139433523068
3010	86	11.2139433523068
3011	86	11.2139433523068
3012	86	11.2139433523068
3013	86	11.2139433523068
3014	86	11.2139433523068
3015	86	11.2139433523068
3016	86	11.2139433523068
3017	86	11.2139433523068
3018	86	11.2139433523068
3019	86	11.2139433523068
2256	86	13.1360582948346
3020	86	11.2139433523068
3021	86	11.2139433523068
3022	86	11.2139433523068
3023	86	11.2139433523068
3024	86	11.2139433523068
3025	86	11.2139433523068
3026	86	11.2139433523068
3028	86	11.2139433523068
3029	86	11.2139433523068
3030	86	11.2139433523068
3031	86	11.2139433523068
3032	86	11.2139433523068
3033	86	11.2139433523068
3034	86	11.2139433523068
3035	86	11.2139433523068
3036	86	11.2139433523068
3037	86	11.2139433523068
3038	86	11.2139433523068
3039	86	11.2139433523068
3040	86	11.2139433523068
3041	86	11.2139433523068
3042	86	11.2139433523068
3043	86	11.2139433523068
3044	86	11.2139433523068
3045	86	11.2139433523068
3046	86	11.2139433523068
3047	86	11.2139433523068
3048	86	11.2139433523068
3049	86	11.2139433523068
3050	86	11.2139433523068
3051	86	11.2139433523068
3052	86	11.2139433523068
3053	86	11.2139433523068
3054	86	11.2139433523068
3055	86	11.2139433523068
3056	86	11.2139433523068
3057	86	11.2139433523068
3058	86	11.2139433523068
3059	86	11.2139433523068
3060	86	11.2139433523068
3061	86	11.2139433523068
3062	86	11.2139433523068
3063	86	11.2139433523068
3064	86	11.2139433523068
3065	86	11.2139433523068
3066	86	11.2139433523068
3067	86	11.2139433523068
3068	86	11.2139433523068
3069	86	11.2139433523068
3070	86	11.2139433523068
3071	86	11.2139433523068
3072	86	11.2139433523068
3073	86	11.2139433523068
3074	86	11.2139433523068
3075	86	11.2139433523068
3076	86	11.2139433523068
3077	86	11.2139433523068
3078	86	11.2139433523068
3079	86	11.2139433523068
3080	86	11.2139433523068
3081	86	11.2139433523068
3082	86	11.2139433523068
3083	86	11.2139433523068
3084	86	11.2139433523068
3085	86	11.2139433523068
3086	86	11.2139433523068
3087	86	11.2139433523068
3088	86	11.2139433523068
3089	86	11.2139433523068
3090	86	11.2139433523068
3091	86	11.2139433523068
3092	86	11.2139433523068
165	86	11.1
3093	86	11.2139433523068
3094	86	11.2139433523068
3095	86	11.2139433523068
3096	86	11.2139433523068
3097	86	11.2139433523068
3098	86	11.2139433523068
3099	86	11.2139433523068
3100	86	11.2139433523068
3101	86	11.2139433523068
166	86	11.7999984566861
3102	86	11.2139433523068
3103	86	11.2139433523068
167	86	11.3648433621308
3104	86	11.2139433523068
3105	86	11.2139433523068
3106	86	11.2139433523068
3107	86	11.2139433523068
3108	86	11.2139433523068
3109	86	11.2139433523068
772	86	12.4999969133723
3110	86	11.2139433523068
3111	86	11.2139433523068
3112	86	11.2139433523068
3113	86	11.2139433523068
3114	86	11.2139433523068
3115	86	11.2139433523068
3116	86	11.2139433523068
3117	86	11.2139433523068
951	86	11.2139433523068
3118	86	11.2139433523068
3119	86	11.2139433523068
3120	86	11.2139433523068
3121	86	11.2139433523068
100	87	11.1
101	87	11.1
1	87	11.1
102	87	11.1
1009	87	10.9538719643218
103	87	11.1
104	87	11.1
105	87	11.1
106	87	11.1
107	87	11.8212463990472
108	87	11.7575773191778
109	87	11.1
110	87	12.0586073148418
111	87	11.230768280269
112	87	11.1
113	87	11.1
1017	87	11.1
114	87	11.1
115	87	12.5436974992327
116	87	11.9860566476932
117	87	11.1
118	87	11.1
119	87	11.1
120	87	11.1
121	87	11.1
122	87	11.1
123	87	11.1
124	87	11.1
125	87	11.5436974992327
1020	87	11.3006594505464
1702	87	12.702059991328
126	87	11.1
3132	87	12.2573907603894
45	87	11.1
128	87	11.1
129	87	11.1
2653	87	10.497940008672
130	87	11.1
131	87	11.1
132	87	11.1
2672	87	11.401029995664
133	87	11.1
2675	87	11.8958800173441
134	87	11.1
1136	87	11.1
135	87	11.1
136	87	11.1
137	87	11.1
138	87	11.1
139	87	11.1
140	87	11.6528419686578
141	87	11.1
1748	87	13.1
142	87	11.3839966563652
1148	87	11.1
143	87	11.1
144	87	11.1
145	87	12.8447274948967
146	87	11.8212463990472
1759	87	10.8958800173441
1151	87	11.1
147	87	11.1
148	87	11.798970004336
149	87	11.1
150	87	12.4372421683184
151	87	11.1
152	87	11.6528419686578
153	87	11.1
154	87	12.2739251972992
155	87	11.9860566476932
156	87	11.1
157	87	12.1222763947112
158	87	11.1
159	87	11.1
160	87	11.1
161	87	12.0586073148418
162	87	11.1
163	87	12.0586073148418
1174	87	11.8212463990472
164	87	11.1
3221	87	11.3218487496164
771	87	11.1969100130081
165	87	11.1
166	87	11.1
167	87	11.1
100	88	11.1
101	88	11.1
2269	88	10.1
1	88	11.1
1815	88	9.96423148543218
102	88	11.1
172	88	11.1
103	88	11.1
104	88	11.1
2175	88	10.1
105	88	11.1
1849	88	9.20790539730952
106	88	11.1
107	88	11.1
108	88	12.1268721464003
109	88	11.1
110	88	13.0208187539524
111	88	11.6528419686578
112	88	11.1
113	88	11.1
1017	88	11.1
1885	88	9.12227639471115
114	88	11.1
115	88	13.6304053520511
116	88	12.788375354801
1897	88	11.401029995664
2570	88	11.1
117	88	11.5814860601221
118	88	11.1
2582	88	11.1
2583	88	11.1
119	88	11.1
120	88	12.1506099933551
121	88	11.6528419686578
122	88	12.1043648054024
123	88	11.3076083105017
124	88	11.1
125	88	12.7382721639824
2604	88	11.1
1020	88	11.9195439355419
2606	88	11.1
2159	88	10.798970004336
2160	88	11.497940008672
2161	88	10.798970004336
2162	88	11.401029995664
2163	88	10.798970004336
2164	88	10.798970004336
2165	88	10.7197887582884
13	88	10.401029995664
3137	88	10.401029995664
31	88	11.3365720064371
32	88	11.3365720064371
3138	88	12.3076083105017
33	88	11.3365720064371
34	88	11.3365720064371
35	88	11.3365720064371
39	88	11.1
126	88	11.1
42	88	11.1
948	88	11.1
45	88	11.1
128	88	11.1
46	88	11.1
47	88	11.1
129	88	11.9239087409443
1428	88	12.2366771398795
130	88	11.1
131	88	11.1
132	88	11.1
133	88	11.1
2675	88	10.1
134	88	11.1
3267	88	12.8212463990472
1486	88	10.702059991328
1136	88	11.1
56	88	12.1
135	88	11.1
136	88	11.1
3123	88	10.1
1594	88	12.1
137	88	11.1
1654	88	10.702059991328
1655	88	10.702059991328
1656	88	10.702059991328
1657	88	11.798970004336
1658	88	10.702059991328
1659	88	10.702059991328
1660	88	10.702059991328
1661	88	10.702059991328
1662	88	10.702059991328
1663	88	10.702059991328
1664	88	10.702059991328
138	88	11.1
2745	88	10.1
2746	88	10.1
3185	88	11.1915149811213
2167	88	10.798970004336
2168	88	10.7777807052661
3186	88	11.2426675035687
2169	88	10.8212463990472
57	88	11.1
139	88	11.1
59	88	11.3365720064371
62	88	11.3365720064371
3156	88	10.996196279044
140	88	11.4439113217801
65	88	11.1
1436	88	11.0281179926939
74	88	10.4799681048737
1437	88	10.401029995664
141	88	11.1
76	88	11.1
738	88	11.1
142	88	11.1
82	88	10.4872161432803
1148	88	11.1
143	88	11.3518119729938
144	88	11.1
145	88	13.9538719643218
146	88	11.1
1151	88	11.1
147	88	11.1
2873	88	12.2542819820333
148	88	11.1
149	88	11.1177287669604
150	88	11.1
151	88	11.7197887582884
152	88	12.3474250108401
153	88	11.1
154	88	12.531798275933
155	88	11.1
156	88	11.1
157	88	11.1
158	88	11.798970004336
159	88	11.1
160	88	11.3688010010505
161	88	11.1
162	88	11.1
163	88	11.1
1174	88	11.1
164	88	11.1
3127	88	10.1
1672	88	10.702059991328
1673	88	10.702059991328
1674	88	10.702059991328
1675	88	10.702059991328
1676	88	10.702059991328
1506	88	10.702059991328
1677	88	10.702059991328
1678	88	10.702059991328
1679	88	10.702059991328
1680	88	10.702059991328
1681	88	10.702059991328
1682	88	10.702059991328
1683	88	10.702059991328
1684	88	10.702059991328
1685	88	10.702059991328
1686	88	10.702059991328
1687	88	10.702059991328
1688	88	10.702059991328
1689	88	10.702059991328
1690	88	10.702059991328
165	88	11.4212231401285
166	88	11.1
167	88	11.1
100	89	11.1
101	89	11.1
1	89	11.1
102	89	11.1
103	89	11.1
104	89	11.1
105	89	11.1
106	89	11.1
107	89	11.1
108	89	11.1
109	89	11.1
110	89	11.1
111	89	11.1
112	89	11.1
113	89	11.1
114	89	11.1
115	89	11.6850266520292
116	89	11.1
117	89	11.1
118	89	11.1
119	89	11.1
120	89	11.1
121	89	11.8447274948967
122	89	11.1
123	89	11.1
124	89	11.1
125	89	11.1
126	89	11.1
45	89	11.1
128	89	11.1
129	89	11.1
130	89	11.1
131	89	11.1
132	89	11.1
133	89	11.1
134	89	11.1
135	89	11.1
136	89	11.7382721639824
137	89	11.1
138	89	11.1
139	89	11.1
140	89	11.1
141	89	11.1
142	89	13.6528419686578
143	89	12.1506099933551
144	89	11.1
145	89	11.1
146	89	11.1
147	89	11.1
148	89	11.1
149	89	11.1
150	89	11.1
151	89	11.1
152	89	11.1
153	89	11.1
154	89	11.1
155	89	11.1
156	89	11.1
157	89	11.1
158	89	11.1
159	89	11.1
160	89	11.1
161	89	12.1
162	89	11.1
163	89	11.1
164	89	11.1
165	89	11.1
166	89	11.1
167	89	11.1
100	90	11.1
101	90	11.1
1	90	11.1
102	90	11.1
103	90	11.1
104	90	11.1
105	90	11.1
106	90	11.1
107	90	11.1
108	90	11.1
109	90	11.1
110	90	11.1
111	90	11.1
112	90	11.1
113	90	11.1
1017	90	11.1
114	90	11.1
115	90	11.1
116	90	11.1
117	90	11.1
118	90	11.1
119	90	11.1
120	90	11.1
121	90	12.2938200260161
122	90	11.1
123	90	11.1
124	90	11.1
125	90	11.1
1020	90	12.9239087409443
126	90	12.0208187539524
45	90	11.1
128	90	11.9860566476932
129	90	11.1
130	90	11.1
131	90	12.4767507096021
132	90	11.1
133	90	11.1
134	90	11.1
1136	90	11.1
135	90	11.1
136	90	13.1087739243075
137	90	11.1
138	90	11.1
139	90	11.1
140	90	11.1
141	90	11.1
142	90	11.1
1148	90	11.1
143	90	11.1
144	90	11.1
145	90	11.1
146	90	11.7777807052661
1151	90	11.1
147	90	11.1
148	90	11.1
149	90	11.1
150	90	11.1
151	90	11.1
152	90	11.1
153	90	11.1
154	90	11.1
155	90	11.1
156	90	11.1
157	90	11.1
158	90	12.637602002101
159	90	11.1
160	90	11.1
161	90	11.9538719643218
162	90	11.1
